"","Lake","Identifier.1","Analysis","Row","Comment","Area.44","d.13C.12C","Area.28","d.15N.14N","Identifier","drift.d13C_adj","GA1.temp","GA2.temp","slope.correction","intercept.correction","d13C_VPDB","d13C_drift.VPDB","d15N_air","d15N_air2","ProcessedOrder","DataSheetNum","People","FISH_ID","Length_mm","Depth_mm","Width_mm","TotalMass_g","VisceraMass_mg","StomContMass_mg","GonadMass_mg","Notes.and.observations...visible.eggs.","CORRECTEDDepth_mm","CORRECTEDWidth_mm","Date","Pull","FreezeDried","Groud","Packed...Tray","Packed...Mass","Packed...Date","X","lakeabv","elev_m","maxdepth_m","WatershedAreaTotal_m2","WatershedAreaofupstreamlakes_m2","Lake_Volume_m3","AddtionalUpstreamVolume_m3","PerimeterLength_m","Area_m2","SDI","Area_ha","IlluminatedBottom_morethan1_ha","MostLightLittoral_morethan50_ha","PerLit_1percentlight","PerLit_50percentofLight","X.Littoral.at.15m","Date.Started","Secchi_m","Rainbow.Trout","Brown.Trout","Total.Fish","Overnight","Notes","Set1","Set2","Set.3","Set4","Hours.net.wet","Minutes","Total.minutes","Total.hours..decimal.","CPUE","X.Elevation_m","Repro","Miles.from.Trailhead","Depth_m","USGS_ReconAlpineLakesReport","Bins","AvgDepth_m","Percent_Littoral","EB","CurrentlyStocked","Has.Natural.Repro","Name_2","Name_3","County","Latitude","Longitude","Elevation_ft","Elevation_m","SizeAcres","Hectares_convertion","Depth_ft","Jurisdiction","Wilderness","CID","GeometryID","kd","kd.below1m","kd.2pt","wateradj","onepercent.kd.2pt","fiftypercent.kd.2pt","onepercent.kd.below1m","fiftypercent.kd.below1m","Totm2overTotm3","Subm2overSubm3","ordered.lit","ordered.depth","ordered.elv","ordered.CPUE","tot.biomass","BMPU","species"
"76","Kulla Kulla","KKL_RBT_08",16412,26,0.343,128.789,-14.194,29.526,6.06,"KKL_RBT_08",-14.6458514886713,-17.6329349026236,-2.15950594528441,0.943552979772789,-11.6623917304898,-25.0551827253848,-25.4815285439354,5.57735743060791,5.60575,115,4,"RS mainly","KKL-RBT-08",201.2,43,24.8,96.4,12420,"3647",NA,"8/20/18. (6:30p on 8/19 -> 12:30p on 8/20) tiny eggs forming, silver body; pine needles",NA,NA,"8/20/2018","",NA,NA,NA,NA,NA,5,"KKL",1147.572,64.008,1390820,0,6195620.368,0,2158.049844,233661.9462,1.259396681,23.366195,9.653675,3.308035,41.31470699,14.15735425,35.6,"8/19/2018","9.4",12,0,12,1,"","11:07a-6:35p","6:35p-12:30p","","",25,23,1523,25.38333333,0.472751149,1147.572,"NULL",5,64.008,"YES",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.432065,-121.549001,3765,1147.572,59.53,24.09095758,210,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",136,"L2718",0.269936236969826,0.258168239608622,0.274477486063991,NA,16.78,2.53,17.84,2.68,0.22448438048004,0.22448438048004,"Kulla Kulla","Kulla Kulla","Kulla Kulla","Kulla Kulla",1083.3,42.6776099859065,"rainbow"
"77","Kulla Kulla","KKL_RBT_09",16672,25,0.332,127.499,-14.685,27.88,6.308,"KKL_RBT_09",-15.3124471958444,-17.7477856215787,-2.10730023233024,0.933474865814351,-11.732888198395,-25.4409666028787,-26.0266727898252,5.74741703367914,5.75463333333333,116,4,"RS mainly","KKL-RBT-09",152.5,36.9,18.2,45.8,6849,"2433",NA,"8/20/18. (6:30p on 8/19 -> 12:30p on 8/20) removed and took food out of the fish's mouth",NA,NA,"8/20/2018","",NA,NA,NA,NA,NA,5,"KKL",1147.572,64.008,1390820,0,6195620.368,0,2158.049844,233661.9462,1.259396681,23.366195,9.653675,3.308035,41.31470699,14.15735425,35.6,"8/19/2018","9.4",12,0,12,1,"","11:07a-6:35p","6:35p-12:30p","","",25,23,1523,25.38333333,0.472751149,1147.572,"NULL",5,64.008,"YES",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.432065,-121.549001,3765,1147.572,59.53,24.09095758,210,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",136,"L2718",0.269936236969826,0.258168239608622,0.274477486063991,NA,16.78,2.53,17.84,2.68,0.22448438048004,0.22448438048004,"Kulla Kulla","Kulla Kulla","Kulla Kulla","Kulla Kulla",1083.3,42.6776099859065,"rainbow"
"78","Kulla Kulla","KKL_RBT_10",16705,58,0.345,126.576,-17.282,28.176,5.974,"KKL_RBT_10",-18.7376774943591,-17.7369314298757,-2.09738171968518,0.933530713514521,-11.74202974671,-27.8753075376679,-29.234227187624,5.41443751795967,5.42063333333333,117,4,"RS mainly","KKL-RBT-10",193.5,45.5,26,91.4,11619,"4148",NA,"8/20/18. (6:30p on 8/19 -> 12:30p on 8/20)",NA,NA,"8/20/2018","",NA,NA,NA,NA,NA,5,"KKL",1147.572,64.008,1390820,0,6195620.368,0,2158.049844,233661.9462,1.259396681,23.366195,9.653675,3.308035,41.31470699,14.15735425,35.6,"8/19/2018","9.4",12,0,12,1,"","11:07a-6:35p","6:35p-12:30p","","",25,23,1523,25.38333333,0.472751149,1147.572,"NULL",5,64.008,"YES",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.432065,-121.549001,3765,1147.572,59.53,24.09095758,210,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",136,"L2718",0.269936236969826,0.258168239608622,0.274477486063991,NA,16.78,2.53,17.84,2.68,0.22448438048004,0.22448438048004,"Kulla Kulla","Kulla Kulla","Kulla Kulla","Kulla Kulla",1083.3,42.6776099859065,"rainbow"
"79","Kulla Kulla","KKL_RBT_11",16401,15,0.338,134.305,-14.223,29.547,6.323,"KKL_RBT_11",-14.4836835511565,-17.709946910351,-2.21417516809294,0.942192505339039,-11.613820751115,-25.0146247545522,-25.260238842717,5.83879921559946,5.86875,118,4,"RS mainly","KKL-RBT-11",157.9,36.9,12.5,48.2,5234,"2181",NA,"8/20/18. (6:30p on 8/19 -> 12:30p on 8/20) a full stomach of black insects",NA,NA,"8/20/2018","",NA,NA,NA,NA,NA,5,"KKL",1147.572,64.008,1390820,0,6195620.368,0,2158.049844,233661.9462,1.259396681,23.366195,9.653675,3.308035,41.31470699,14.15735425,35.6,"8/19/2018","9.4",12,0,12,1,"","11:07a-6:35p","6:35p-12:30p","","",25,23,1523,25.38333333,0.472751149,1147.572,"NULL",5,64.008,"YES",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.432065,-121.549001,3765,1147.572,59.53,24.09095758,210,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",136,"L2718",0.269936236969826,0.258168239608622,0.274477486063991,NA,16.78,2.53,17.84,2.68,0.22448438048004,0.22448438048004,"Kulla Kulla","Kulla Kulla","Kulla Kulla","Kulla Kulla",1083.3,42.6776099859065,"rainbow"
"80","Kulla Kulla","KKL_RBT_12",16509,18,0.342,128.801,-12.099,28.837,6.241,"KKL_RBT_12",-12.1593115467216,-17.7864957178729,-2.69075793770542,0.967160413926981,-11.0976054391915,-22.7992792872941,-22.8576102277859,5.77762828012703,5.7997619047619,119,4,"RS mainly","KKL-RBT-12",158,39.5,18.7,49.8,6231,"1520",NA,"8/20/18. (6:30p on 8/19 -> 12:30p on 8/20)",NA,NA,"8/20/2018","",NA,NA,NA,NA,NA,5,"KKL",1147.572,64.008,1390820,0,6195620.368,0,2158.049844,233661.9462,1.259396681,23.366195,9.653675,3.308035,41.31470699,14.15735425,35.6,"8/19/2018","9.4",12,0,12,1,"","11:07a-6:35p","6:35p-12:30p","","",25,23,1523,25.38333333,0.472751149,1147.572,"NULL",5,64.008,"YES",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.432065,-121.549001,3765,1147.572,59.53,24.09095758,210,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",136,"L2718",0.269936236969826,0.258168239608622,0.274477486063991,NA,16.78,2.53,17.84,2.68,0.22448438048004,0.22448438048004,"Kulla Kulla","Kulla Kulla","Kulla Kulla","Kulla Kulla",1083.3,42.6776099859065,"rainbow"
"81","Kulla Kulla","KKL_RBT_01",16662,15,0.345,131.281,-14.877,29.269,6.004,"KKL_RBT_01",-15.2534683175067,-17.7922607602791,-2.14794141848798,0.933246099176627,-11.6954420499362,-25.5793442673869,-25.9306818561636,5.44434585769495,5.45063333333333,108,4,"RS mainly","KKL-RBT-01",146.3,36.8,17.2,41.7,5152,"1327",NA,"8/19/18. Aquatic insects - dfly larve?",NA,NA,"8/19/2018","",NA,NA,NA,NA,NA,5,"KKL",1147.572,64.008,1390820,0,6195620.368,0,2158.049844,233661.9462,1.259396681,23.366195,9.653675,3.308035,41.31470699,14.15735425,35.6,"8/19/2018","9.4",12,0,12,1,"","11:07a-6:35p","6:35p-12:30p","","",25,23,1523,25.38333333,0.472751149,1147.572,"NULL",5,64.008,"YES",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.432065,-121.549001,3765,1147.572,59.53,24.09095758,210,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",136,"L2718",0.269936236969826,0.258168239608622,0.274477486063991,NA,16.78,2.53,17.84,2.68,0.22448438048004,0.22448438048004,"Kulla Kulla","Kulla Kulla","Kulla Kulla","Kulla Kulla",1083.3,42.6776099859065,"rainbow"
"82","Kulla Kulla","KKL_RBT_02",16417,31,0.344,132.963,-13.858,28.109,6.211,"KKL_RBT_02",-14.3967460057234,-17.691210486426,-2.20087457037557,0.942523136949669,-11.6256247958969,-24.6871104277454,-25.1948910030789,5.72746279005173,5.75675,109,4,"RS mainly","KKL-RBT-02",158.5,35.1,16.9,48.3,5140,"750",NA,"8/19/18.",NA,NA,"8/19/2018","",NA,NA,NA,NA,NA,5,"KKL",1147.572,64.008,1390820,0,6195620.368,0,2158.049844,233661.9462,1.259396681,23.366195,9.653675,3.308035,41.31470699,14.15735425,35.6,"8/19/2018","9.4",12,0,12,1,"","11:07a-6:35p","6:35p-12:30p","","",25,23,1523,25.38333333,0.472751149,1147.572,"NULL",5,64.008,"YES",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.432065,-121.549001,3765,1147.572,59.53,24.09095758,210,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",136,"L2718",0.269936236969826,0.258168239608622,0.274477486063991,NA,16.78,2.53,17.84,2.68,0.22448438048004,0.22448438048004,"Kulla Kulla","Kulla Kulla","Kulla Kulla","Kulla Kulla",1083.3,42.6776099859065,"rainbow"
"83","Kulla Kulla","KKL_RBT_05",16700,53,0.344,124.722,-13.749,28.038,7.337,"KKL_RBT_05",-15.0791880551902,-17.7151289689687,-2.07745872678818,0.933642913163528,-11.7603953823445,-24.5970517954298,-25.8389724463329,6.77327308659931,6.78363333333333,112,4,"RS mainly","KKL-RBT-05",341,66.5,36.8,378.1,58594,"16222",NA,"8/19/18. The liver was on the opposite side of the stomach/esophagus than all other fish.",NA,NA,"8/19/2018","",NA,NA,NA,NA,NA,5,"KKL",1147.572,64.008,1390820,0,6195620.368,0,2158.049844,233661.9462,1.259396681,23.366195,9.653675,3.308035,41.31470699,14.15735425,35.6,"8/19/2018","9.4",12,0,12,1,"","11:07a-6:35p","6:35p-12:30p","","",25,23,1523,25.38333333,0.472751149,1147.572,"NULL",5,64.008,"YES",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.432065,-121.549001,3765,1147.572,59.53,24.09095758,210,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",136,"L2718",0.269936236969826,0.258168239608622,0.274477486063991,NA,16.78,2.53,17.84,2.68,0.22448438048004,0.22448438048004,"Kulla Kulla","Kulla Kulla","Kulla Kulla","Kulla Kulla",1083.3,42.6776099859065,"rainbow"
"84","Kulla Kulla","KKL_RBT_06",16544,53,0.34,129.334,-15.967,29.153,5.33,"KKL_RBT_06",-16.1445839986801,-17.7920839273164,-2.69522147240893,0.967088363135615,-11.0934826779601,-26.5349825721465,-26.7067219907491,4.87165301688116,4.88876190476191,113,4,"RS mainly","KKL-RBT-06",198.2,46.9,24,96.8,13784,"4266",NA,"8/20/18. (6:30p on 8/19 -> 12:30p on 8/20) full of needles",NA,NA,"8/20/2018","",NA,NA,NA,NA,NA,5,"KKL",1147.572,64.008,1390820,0,6195620.368,0,2158.049844,233661.9462,1.259396681,23.366195,9.653675,3.308035,41.31470699,14.15735425,35.6,"8/19/2018","9.4",12,0,12,1,"","11:07a-6:35p","6:35p-12:30p","","",25,23,1523,25.38333333,0.472751149,1147.572,"NULL",5,64.008,"YES",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.432065,-121.549001,3765,1147.572,59.53,24.09095758,210,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",136,"L2718",0.269936236969826,0.258168239608622,0.274477486063991,NA,16.78,2.53,17.84,2.68,0.22448438048004,0.22448438048004,"Kulla Kulla","Kulla Kulla","Kulla Kulla","Kulla Kulla",1083.3,42.6776099859065,"rainbow"
"85","Lodge","LOG_RBT_03",16405,19,0.349,132.67,-17.062,28.414,6.574,"LOG_RBT_03",-17.3921991647982,-17.6871197470743,-2.19797063957736,0.942595354894829,-11.6282030849392,-27.7107650301547,-28.0220092290837,6.08831209785376,6.11975,106,4,"RS mainly","LOG-RBT-03",207.3,46.2,22.5,106.9,12567,"3095",NA,"Lodge 1st pull. 9/2/18. Stomach fullish of small things. Copepods?",NA,NA,"9/2/2018","",NA,NA,NA,NA,NA,8,"LOG",952.5,5.4864,993869,0,111281.0797,0,760.798722,38166.48244,1.098559982,3.816648,3.815289,0.569294,99.96439284,14.91607295,100,"9/2/2018","max",3,2,5,1,"","2:30p-6:45p","6:45p-11a","","",20,30,1230,20.5,0.243902439,952.5,"NULL",NA,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.40931064,-121.4301937,3125,952.5,9.3,3.7635798,18,"Mt. Baker-Snoqualmie National Forest","NULL",101,"L2979",0.703669930456958,0.832979758371585,0.475893947383648,0.832,9.68,1.46,5.53,0.83,8.93115885179536,8.93115885179536,"Lodge","Lodge","Lodge","Lodge",2019.3,98.5024390243902,"rainbow"
"86","Lodge","SCO_RBT_02",16431,45,0.346,129.113,-17.198,29.133,6.658,"SCO_RBT_02",-17.9800506534695,-17.6374584505757,-2.16271711790768,0.943472959330091,-11.6595348805738,-27.8853828351327,-28.6232264795076,6.17181441701456,6.20375,61,2,"RS mainly","SCO-RBT-02",264,55.5,26.8,209.7,24723,"5254",NA,"9/3/18 2nd pull - stomach contents very digested and soupy, liver attached tightly in several places of the intestines",58,29.3,"9/3/2018","",NA,NA,NA,NA,NA,8,"LOG",952.5,5.4864,993869,0,111281.0797,0,760.798722,38166.48244,1.098559982,3.816648,3.815289,0.569294,99.96439284,14.91607295,100,"9/2/2018","max",3,2,5,1,"","2:30p-6:45p","6:45p-11a","","",20,30,1230,20.5,0.243902439,952.5,"NULL",NA,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.40931064,-121.4301937,3125,952.5,9.3,3.7635798,18,"Mt. Baker-Snoqualmie National Forest","NULL",101,"L2979",0.703669930456958,0.832979758371585,0.475893947383648,0.832,9.68,1.46,5.53,0.83,8.93115885179536,8.93115885179536,"Lodge","Lodge","Lodge","Lodge",2019.3,98.5024390243902,"rainbow"
"87","Lodge","SCO_RBT_01",16400,14,0.342,125.861,-14.67,28.777,8.23,"SCO_RBT_01",-14.9133046477461,-17.5920554322419,-2.13048645935559,0.944276743557062,-11.6882311839673,-25.5407710119494,-25.7705179324154,7.73450067559525,7.77575,60,2,"RS mainly","SCO-RBT-01",338.5,71.8,34,404.4,41289,"6065",NA,"9/3/18 2nd pull - lots of blood in waste",74.3,36.5,"9/3/2018","",NA,NA,NA,NA,NA,8,"LOG",952.5,5.4864,993869,0,111281.0797,0,760.798722,38166.48244,1.098559982,3.816648,3.815289,0.569294,99.96439284,14.91607295,100,"9/2/2018","max",3,2,5,1,"","2:30p-6:45p","6:45p-11a","","",20,30,1230,20.5,0.243902439,952.5,"NULL",NA,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.40931064,-121.4301937,3125,952.5,9.3,3.7635798,18,"Mt. Baker-Snoqualmie National Forest","NULL",101,"L2979",0.703669930456958,0.832979758371585,0.475893947383648,0.832,9.68,1.46,5.53,0.83,8.93115885179536,8.93115885179536,"Lodge","Lodge","Lodge","Lodge",2019.3,98.5024390243902,"rainbow"
"90","Mason","MAS_RBT_01",16612,56,0.349,134.491,-12.361,28.858,5.158,"MAS_RBT_01",-12.3078898715835,-17.8223357645804,-3.05308707450804,0.988540467181234,-10.6818998770208,-22.9012485918481,-22.8487470806912,4.72554441320858,4.72290952380952,72,3,"RS mainly","MAS-RBT-01",187.2,43.8,21.2,78.4,6939,"775",NA,"8/21/18 capture. Mostly empty stomach, mass of stomach content is waste",NA,NA,"8/21/2018","",NA,NA,NA,NA,NA,10,"MAS",1274.064,28.0416,667396,0,1755616.315,0,1600.82138,126880.7515,1.267768839,12.68808,7.92071,1.963,62.4263876,15.47121393,50.6,"8/20/2018","9.75",13,0,13,1,"crayfish","3:20p-7:30p","7:30p-1:30p","","",22,10,1330,22.16666667,0.586466165,1274.064,"NULL",5,28.0416,"YES",4,NA,"NULL","","Yes","NULL","Mason, big","Short","King",47.42465935,-121.5543378,4180,1274.064,32.69,13.22918534,92,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",96,"L3227",0.252531863694225,0.257213640999294,0.278747545626824,1.445,16.52,2.49,17.9,2.69,0.380149121592095,0.380149121592095,"Mason","Mason","Mason","Mason",1898,85.6240601375001,"rainbow"
"91","Mason","MAS_RBT_02",16597,41,0.34,129.005,-15.721,28.86,6.182,"MAS_RBT_02",-15.682115798838,-17.7615997360581,-2.99472445056736,0.988699350250847,-10.7391178815437,-26.2824603668373,-26.2440155824134,5.74812654722444,5.74690952380952,73,3,"RS mainly","MAS-RBT-02",290,59.5,30,236.3,23109,"4022",1201,"8/21/18 capture. Small pink godad. Strange was in stomach with one 4cm hair sticking out. Gonad very small and returned to bag with viscera. 7cm x .25cm",NA,NA,"8/21/2018","",NA,NA,NA,NA,NA,10,"MAS",1274.064,28.0416,667396,0,1755616.315,0,1600.82138,126880.7515,1.267768839,12.68808,7.92071,1.963,62.4263876,15.47121393,50.6,"8/20/2018","9.75",13,0,13,1,"crayfish","3:20p-7:30p","7:30p-1:30p","","",22,10,1330,22.16666667,0.586466165,1274.064,"NULL",5,28.0416,"YES",4,NA,"NULL","","Yes","NULL","Mason, big","Short","King",47.42465935,-121.5543378,4180,1274.064,32.69,13.22918534,92,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",96,"L3227",0.252531863694225,0.257213640999294,0.278747545626824,1.445,16.52,2.49,17.9,2.69,0.380149121592095,0.380149121592095,"Mason","Mason","Mason","Mason",1898,85.6240601375001,"rainbow"
"92","Mason","MAS_RBT_08",16608,52,0.333,125.522,-16.818,28.434,4.823,"MAS_RBT_08",-16.7686834521847,-17.7230391113145,-2.95767067382923,0.988800249842362,-10.7754544987662,-27.4050971006151,-27.3563328858139,4.39100826584987,4.38790952380952,79,3,"RS mainly","MAS-RBT-08",214,53.2,24.9,116.7,12587,"2051",NA,"8/21/18 capture.",NA,NA,"8/21/2018","",NA,NA,NA,NA,NA,10,"MAS",1274.064,28.0416,667396,0,1755616.315,0,1600.82138,126880.7515,1.267768839,12.68808,7.92071,1.963,62.4263876,15.47121393,50.6,"8/20/2018","9.75",13,0,13,1,"crayfish","3:20p-7:30p","7:30p-1:30p","","",22,10,1330,22.16666667,0.586466165,1274.064,"NULL",5,28.0416,"YES",4,NA,"NULL","","Yes","NULL","Mason, big","Short","King",47.42465935,-121.5543378,4180,1274.064,32.69,13.22918534,92,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",96,"L3227",0.252531863694225,0.257213640999294,0.278747545626824,1.445,16.52,2.49,17.9,2.69,0.380149121592095,0.380149121592095,"Mason","Mason","Mason","Mason",1898,85.6240601375001,"rainbow"
"93","Mason","MAS_RBT_09",16634,78,0.348,134.723,-14.841,27.602,4.585,"MAS_RBT_09",-14.7670251782771,-17.8249042586776,-3.0555551985974,0.988533749226771,-10.6794805635612,-25.3503099358357,-25.2771833279696,4.1533378089204,4.14990952380952,80,3,"RS mainly","MAS-RBT-09",211,50.5,23.8,118.2,11148,"1807",NA,"8/21/18 capture.",NA,NA,"8/21/2018","",NA,NA,NA,NA,NA,10,"MAS",1274.064,28.0416,667396,0,1755616.315,0,1600.82138,126880.7515,1.267768839,12.68808,7.92071,1.963,62.4263876,15.47121393,50.6,"8/20/2018","9.75",13,0,13,1,"crayfish","3:20p-7:30p","7:30p-1:30p","","",22,10,1330,22.16666667,0.586466165,1274.064,"NULL",5,28.0416,"YES",4,NA,"NULL","","Yes","NULL","Mason, big","Short","King",47.42465935,-121.5543378,4180,1274.064,32.69,13.22918534,92,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",96,"L3227",0.252531863694225,0.257213640999294,0.278747545626824,1.445,16.52,2.49,17.9,2.69,0.380149121592095,0.380149121592095,"Mason","Mason","Mason","Mason",1898,85.6240601375001,"rainbow"
"94","Mason","MAS_RBT_10",16706,59,0.339,126.213,-18.765,27.858,4.611,"MAS_RBT_10",-20.2457753821929,-17.732662663258,-2.0934809395225,0.933552679283831,-11.7456252598791,-29.2637412866402,-30.6461231121039,4.05560194932003,4.05763333333333,81,3,"RS mainly","MAS-RBT-10",234.5,52.2,22.8,126.9,12812,"2598",NA,"8/21/18 capture. Pine cone in stomach.",NA,NA,"8/21/2018","",NA,NA,NA,NA,NA,10,"MAS",1274.064,28.0416,667396,0,1755616.315,0,1600.82138,126880.7515,1.267768839,12.68808,7.92071,1.963,62.4263876,15.47121393,50.6,"8/20/2018","9.75",13,0,13,1,"crayfish","3:20p-7:30p","7:30p-1:30p","","",22,10,1330,22.16666667,0.586466165,1274.064,"NULL",5,28.0416,"YES",4,NA,"NULL","","Yes","NULL","Mason, big","Short","King",47.42465935,-121.5543378,4180,1274.064,32.69,13.22918534,92,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",96,"L3227",0.252531863694225,0.257213640999294,0.278747545626824,1.445,16.52,2.49,17.9,2.69,0.380149121592095,0.380149121592095,"Mason","Mason","Mason","Mason",1898,85.6240601375001,"rainbow"
"95","Mason","MAS_RBT_11",16457,18,0.349,128.958,-15.414,29.837,6.023,"MAS_RBT_11",-15.4103566421809,-17.4495152395116,-2.70741875368934,0.990361175158575,-11.0186775814499,-26.2841047353441,-26.2804964952129,5.59318896291962,5.60622619047619,82,3,"RS mainly","MAS-RBT-11",300,64.2,29.2,257.2,26635,"1793",NA,"8/21/18 capture. Tail nibbled by crayfish. Ruptured egg in body cavity.",NA,NA,"8/21/2018","",NA,NA,NA,NA,NA,10,"MAS",1274.064,28.0416,667396,0,1755616.315,0,1600.82138,126880.7515,1.267768839,12.68808,7.92071,1.963,62.4263876,15.47121393,50.6,"8/20/2018","9.75",13,0,13,1,"crayfish","3:20p-7:30p","7:30p-1:30p","","",22,10,1330,22.16666667,0.586466165,1274.064,"NULL",5,28.0416,"YES",4,NA,"NULL","","Yes","NULL","Mason, big","Short","King",47.42465935,-121.5543378,4180,1274.064,32.69,13.22918534,92,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",96,"L3227",0.252531863694225,0.257213640999294,0.278747545626824,1.445,16.52,2.49,17.9,2.69,0.380149121592095,0.380149121592095,"Mason","Mason","Mason","Mason",1898,85.6240601375001,"rainbow"
"96","Mason","MAS_RBT_12",16545,54,0.342,128.346,-16.16,28.553,4.793,"MAS_RBT_12",-16.3409346401647,-17.7817252951773,-2.68694760320242,0.967221929194893,-11.101125355585,-26.7314317313744,-26.9064356830927,4.33761490890857,4.35176190476191,83,3,"RS mainly","MAS-RBT-12",217,49.5,18.8,109.2,9390,"1487",NA,"8/21/18 capture. Fish seemed old. Very mushy.",NA,NA,"8/21/2018","",NA,NA,NA,NA,NA,10,"MAS",1274.064,28.0416,667396,0,1755616.315,0,1600.82138,126880.7515,1.267768839,12.68808,7.92071,1.963,62.4263876,15.47121393,50.6,"8/20/2018","9.75",13,0,13,1,"crayfish","3:20p-7:30p","7:30p-1:30p","","",22,10,1330,22.16666667,0.586466165,1274.064,"NULL",5,28.0416,"YES",4,NA,"NULL","","Yes","NULL","Mason, big","Short","King",47.42465935,-121.5543378,4180,1274.064,32.69,13.22918534,92,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",96,"L3227",0.252531863694225,0.257213640999294,0.278747545626824,1.445,16.52,2.49,17.9,2.69,0.380149121592095,0.380149121592095,"Mason","Mason","Mason","Mason",1898,85.6240601375001,"rainbow"
"97","Mason","MAS_RBT_13",16626,70,0.337,127.057,-14.47,28.355,6.494,"MAS_RBT_13",-14.4036123394794,-17.7400332425179,-2.97400071898945,0.98875577964061,-10.7594396004439,-25.0667357318435,-25.0010945488069,6.05969454118239,6.05890952380952,120,5,"RS mainly","MAS-RBT-13",292.1,63.7,29.7,301.9,34098,"5032",NA,"from 8/20/18. Stomach full of water striders and a vertebret",NA,NA,"8/20/2018","7:30p",NA,NA,NA,NA,NA,10,"MAS",1274.064,28.0416,667396,0,1755616.315,0,1600.82138,126880.7515,1.267768839,12.68808,7.92071,1.963,62.4263876,15.47121393,50.6,"8/20/2018","9.75",13,0,13,1,"crayfish","3:20p-7:30p","7:30p-1:30p","","",22,10,1330,22.16666667,0.586466165,1274.064,"NULL",5,28.0416,"YES",4,NA,"NULL","","Yes","NULL","Mason, big","Short","King",47.42465935,-121.5543378,4180,1274.064,32.69,13.22918534,92,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",96,"L3227",0.252531863694225,0.257213640999294,0.278747545626824,1.445,16.52,2.49,17.9,2.69,0.380149121592095,0.380149121592095,"Mason","Mason","Mason","Mason",1898,85.6240601375001,"rainbow"
"98","Mason","MAS_RBT_05",16425,39,0.339,129.976,-16.141,26.947,4.318,"MAS_RBT_05",-16.8187772330069,-17.6495072835468,-2.17127033387646,0.94325988466735,-11.6519277952861,-26.8770855937017,-27.516405668338,3.84567838324942,3.86375,76,3,"RS mainly","MAS-RBT-05",178,48.4,20,78.8,6101,"783",NA,"8/21/18 capture. Very mush muscle tissue. 100% waste. Empty stomach.",NA,NA,"8/21/2018","",NA,NA,NA,NA,NA,10,"MAS",1274.064,28.0416,667396,0,1755616.315,0,1600.82138,126880.7515,1.267768839,12.68808,7.92071,1.963,62.4263876,15.47121393,50.6,"8/20/2018","9.75",13,0,13,1,"crayfish","3:20p-7:30p","7:30p-1:30p","","",22,10,1330,22.16666667,0.586466165,1274.064,"NULL",5,28.0416,"YES",4,NA,"NULL","","Yes","NULL","Mason, big","Short","King",47.42465935,-121.5543378,4180,1274.064,32.69,13.22918534,92,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",96,"L3227",0.252531863694225,0.257213640999294,0.278747545626824,1.445,16.52,2.49,17.9,2.69,0.380149121592095,0.380149121592095,"Mason","Mason","Mason","Mason",1898,85.6240601375001,"rainbow"
